"Date","Close","Open","High","Low","Vol","Change %"
"05/21/2009","7,908.2","8,463.1","8,532.5","7,908.2","29.93M","-5.00%"
"05/20/2009","8,324.4","7,977.5","8,324.4","7,908.2","17.96M","4.35%"
"05/19/2009","7,977.5","7,977.5","7,977.5","7,977.5","1.00M","4.54%"
"05/18/2009","7,630.7","7,561.3","7,630.7","7,353.2","15.95M","4.76%"
"05/15/2009","7,283.8","7,283.8","7,283.8","7,075.7","12.80M","5.00%"
"05/14/2009","6,937.0","6,645.6","6,937.0","6,534.6","21.41M","1.01%"
"05/13/2009","6,867.6","7,075.7","7,283.8","6,867.6","18.86M","-3.88%"
"05/12/2009","7,145.1","6,867.6","7,145.1","6,687.3","19.83M","4.89%"
"05/11/2009","6,812.1","6,562.4","6,881.5","6,562.4","18.07M","3.81%"
"05/08/2009","6,562.4","6,562.4","6,562.4","6,451.4","22.65M","4.88%"
"05/07/2009","6,257.2","6,257.2","6,257.2","6,257.2","4.42M","4.88%"
"05/06/2009","5,965.8","6,076.8","6,076.8","5,868.7","26.21M","2.87%"
"05/05/2009","5,799.3","5,799.3","5,799.3","5,799.3","500.18K","4.76%"
"05/04/2009","5,535.7","5,535.7","5,535.7","5,535.7","326.06K","5.00%"
"04/29/2009","5,272.1","5,272.1","5,272.1","5,216.6","10.78M","4.97%"
"04/28/2009","5,022.4","4,953.0","5,022.4","4,883.6","10.37M","4.93%"
"04/27/2009","4,786.5","4,883.6","4,980.8","4,661.7","7.75M","0.00%"
"04/24/2009","4,786.5","4,855.9","4,883.6","4,786.5","6.22M","-4.96%"
"04/23/2009","5,036.3","5,272.1","5,397.0","5,036.3","11.00M","-4.47%"
"04/22/2009","5,272.1","5,272.1","5,521.8","5,272.1","29.51M","-4.76%"
"04/21/2009","5,535.7","5,535.7","5,535.7","5,535.7","435.45K","-5.00%"
"04/20/2009","5,827.1","5,827.1","5,827.1","5,827.1","287.57K","-4.98%"
"04/17/2009","6,132.3","6,451.4","6,506.9","6,132.3","20.64M","-4.95%"
"04/16/2009","6,451.4","6,451.4","6,451.4","6,382.0","7.21M","4.97%"
"04/15/2009","6,146.2","6,146.2","6,146.2","5,993.6","20.54M","4.98%"
"04/14/2009","5,854.8","5,854.8","5,854.8","5,854.8","2.47M","4.98%"
"04/13/2009","5,577.3","5,577.3","5,577.3","5,577.3","190.66K","4.96%"
"04/10/2009","5,313.7","5,313.7","5,313.7","5,313.7","941.61K","4.93%"
"04/09/2009","5,064.0","5,064.0","5,064.0","4,994.6","10.20M","4.89%"
"04/08/2009","4,828.1","4,828.1","4,828.1","4,717.2","21.44M","4.82%"
"04/07/2009","4,606.2","4,606.2","4,606.2","4,606.2","3.86M","4.73%"
"04/03/2009","4,398.1","4,398.1","4,398.1","4,398.1","1.55M","4.97%"
"04/02/2009","4,189.9","4,189.9","4,189.9","4,134.4","7.76M","4.86%"
"04/01/2009","3,995.7","3,995.7","3,995.7","3,940.2","4.55M","4.73%"
"03/31/2009","3,815.3","3,884.7","3,884.7","3,773.7","7.02M","-1.79%"
"03/30/2009","3,884.7","3,787.6","3,954.1","3,787.6","7.32M","0.00%"
"03/27/2009","3,884.7","4,023.5","4,023.5","3,843.1","13.22M","1.08%"
"03/26/2009","3,843.1","3,829.2","3,843.1","3,732.1","6.22M","4.93%"
"03/25/2009","3,662.7","3,468.5","3,662.7","3,454.6","8.33M","4.76%"
"03/24/2009","3,496.2","3,496.2","3,496.2","3,468.5","3.61M","5.00%"
"03/23/2009","3,329.8","3,440.7","3,440.7","3,329.8","5.67M","-4.76%"
"03/20/2009","3,496.2","3,399.1","3,565.6","3,399.1","6.28M","2.86%"
"03/19/2009","3,399.1","3,565.6","3,565.6","3,399.1","13.82M","0.00%"
"03/18/2009","3,399.1","3,399.1","3,399.1","3,399.1","423.69K","4.70%"
"03/17/2009","3,246.5","3,246.5","3,246.5","3,218.8","5.72M","4.93%"
"03/16/2009","3,093.9","3,052.3","3,107.8","3,024.5","3.45M","2.29%"
"03/13/2009","3,024.5","3,052.3","3,066.2","3,010.7","1.95M","1.39%"
"03/12/2009","2,982.9","2,982.9","3,107.8","2,955.2","3.08M","-3.15%"
"03/11/2009","3,080.0","3,080.0","3,080.0","2,996.8","9.17M","4.72%"
"03/10/2009","2,941.3","2,913.5","2,969.0","2,871.9","4.18M","1.43%"
"03/09/2009","2,899.7","2,927.4","2,955.2","2,885.8","1.64M","-0.95%"
"03/06/2009","2,927.4","2,885.8","2,955.2","2,871.9","1.61M","-1.40%"
"03/05/2009","2,969.0","2,996.8","2,996.8","2,927.4","1.99M","2.39%"
"03/04/2009","2,899.7","2,858.0","2,913.5","2,844.2","1.37M","1.46%"
"03/03/2009","2,858.0","2,871.9","2,941.3","2,858.0","3.70M","-4.63%"
"03/02/2009","2,996.8","2,941.3","3,024.5","2,941.3","2.07M","0.94%"
"02/27/2009","2,969.0","2,816.4","3,024.5","2,816.4","2.41M","0.94%"
"02/26/2009","2,941.3","2,955.2","3,093.9","2,941.3","3.76M","-4.93%"
"02/25/2009","3,093.9","3,080.0","3,093.9","2,982.9","4.43M","4.69%"
"02/24/2009","2,955.2","2,955.2","2,955.2","2,955.2","556.99K","-4.91%"
"02/23/2009","3,107.8","3,135.5","3,163.3","3,107.8","1.68M","-4.68%"
"02/20/2009","3,260.4","3,343.6","3,371.4","3,260.4","2.22M","-4.08%"
"02/19/2009","3,399.1","3,468.5","3,510.1","3,357.5","1.79M","0.00%"
"02/18/2009","3,399.1","3,426.9","3,454.6","3,399.1","3.17M","-4.67%"
"02/17/2009","3,565.6","3,607.2","3,635.0","3,524.0","2.21M","-3.02%"
"02/16/2009","3,676.6","3,704.4","3,718.2","3,676.6","775.90K","-0.75%"
"02/13/2009","3,704.4","3,732.1","3,746.0","3,690.5","796.20K","0.00%"
"02/12/2009","3,704.4","3,704.4","3,787.6","3,676.6","1.30M","0.00%"
"02/11/2009","3,704.4","3,676.6","3,732.1","3,676.6","1.32M","-2.91%"
"02/10/2009","3,815.3","3,773.7","3,843.1","3,773.7","1.07M","-2.83%"
"02/09/2009","3,926.3","3,857.0","3,954.1","3,829.2","1.70M","2.54%"
"02/06/2009","3,829.2","3,676.6","3,829.2","3,621.1","1.54M","4.94%"
"02/05/2009","3,648.9","3,815.3","3,815.3","3,635.0","2.24M","-4.36%"
"02/04/2009","3,815.3","3,787.6","3,884.7","3,773.7","1.45M","0.73%"
"02/03/2009","3,787.6","3,884.7","3,884.7","3,787.6","2.61M","-4.88%"
"02/02/2009","3,981.8","4,092.8","4,092.8","3,912.5","1.36M","-2.38%"
"01/23/2009","4,079.0","4,051.2","4,079.0","4,037.3","1.09M","0.34%"
"01/22/2009","4,065.1","4,037.3","4,079.0","4,023.5","675.63K","1.03%"
"01/21/2009","4,023.5","4,023.5","4,023.5","3,981.8","1.41M","-0.34%"
"01/20/2009","4,037.3","4,079.0","4,079.0","4,009.6","1.19M","-1.36%"
"01/19/2009","4,092.8","4,092.8","4,092.8","4,051.2","1.11M","0.00%"
"01/16/2009","4,092.8","4,092.8","4,148.3","4,065.1","1.69M","0.00%"
"01/15/2009","4,092.8","4,037.3","4,106.7","4,037.3","874.16K","-0.34%"
"01/14/2009","4,106.7","4,092.8","4,189.9","4,037.3","2.07M","1.37%"
"01/13/2009","4,051.2","4,120.6","4,162.2","4,037.3","2.71M","-3.63%"
"01/12/2009","4,203.8","4,231.6","4,259.3","4,162.2","1.98M","-1.30%"
"01/09/2009","4,259.3","4,342.6","4,356.4","4,189.9","2.47M","-2.23%"
"01/08/2009","4,356.4","4,439.7","4,578.4","4,356.4","4.64M","-4.85%"
"01/07/2009","4,578.4","4,550.7","4,578.4","4,509.0","5.68M","4.76%"
"01/06/2009","4,370.3","4,217.7","4,370.3","4,217.7","4.93M","5.00%"
"01/05/2009","4,162.2","4,023.5","4,162.2","3,968.0","3.21M","3.45%"
"01/02/2009","4,023.5","3,995.7","4,023.5","3,995.7","1.08M","0.70%"
"12/31/2008","3,995.7","4,079.0","4,079.0","3,995.7","2.19M","-1.71%"
"12/30/2008","4,065.1","3,995.7","4,092.8","3,981.8","2.14M","1.38%"
"12/29/2008","4,009.6","4,023.5","4,051.2","3,954.1","1.75M","-0.69%"
"12/26/2008","4,037.3","3,954.1","4,079.0","3,940.2","1.86M","2.10%"
"12/25/2008","3,954.1","4,023.5","4,079.0","3,954.1","2.04M","-1.72%"
"12/24/2008","4,023.5","3,954.1","4,051.2","3,954.1","4.13M","-3.33%"
"12/23/2008","4,162.2","4,162.2","4,189.9","4,162.2","2.25M","-4.76%"
"12/22/2008","4,370.3","4,509.0","4,509.0","4,370.3","3.48M","0.32%"
"12/19/2008","4,356.4","4,162.2","4,356.4","4,162.2","4.33M","3.97%"
"12/18/2008","4,189.9","4,051.2","4,231.6","4,023.5","2.85M","2.72%"
"12/17/2008","4,079.0","3,995.7","4,079.0","3,843.1","4.59M","5.00%"
"12/16/2008","3,884.7","4,106.7","4,106.7","3,884.7","4.29M","-4.76%"
"12/15/2008","4,079.0","4,079.0","4,079.0","3,981.8","2.88M","5.00%"
"12/12/2008","3,884.7","3,884.7","3,884.7","3,884.7","1.09M","4.87%"
"12/11/2008","3,704.4","3,579.5","3,704.4","3,524.0","2.75M","4.71%"
"12/10/2008","3,537.9","3,593.4","3,621.1","3,524.0","2.62M","-4.49%"
"12/09/2008","3,704.4","3,607.2","3,801.5","3,607.2","2.67M","0.38%"
"12/08/2008","3,690.5","3,732.1","3,746.0","3,690.5","3.70M","-5.00%"
"12/05/2008","3,884.7","3,954.1","3,995.7","3,870.8","4.47M","-4.44%"
"12/04/2008","4,065.1","4,079.0","4,176.1","4,037.3","3.21M","0.34%"
"12/03/2008","4,051.2","4,023.5","4,065.1","4,023.5","2.02M","-0.34%"
"12/02/2008","4,065.1","4,051.2","4,079.0","3,995.7","2.43M","-2.01%"
"12/01/2008","4,148.3","4,148.3","4,148.3","3,995.7","4.28M","4.91%"
"11/28/2008","3,954.1","3,954.1","3,954.1","3,954.1","882.56K","4.78%"
"11/27/2008","3,773.7","3,954.1","3,954.1","3,773.7","3.08M","-4.56%"
"11/26/2008","3,954.1","4,092.8","4,134.4","3,954.1","1.65M","-1.72%"
"11/25/2008","4,023.5","4,184.4","4,211.2","4,023.5","3.41M","-3.23%"
"11/24/2008","4,157.6","4,211.2","4,211.2","4,103.9","3.05M","3.33%"
"11/21/2008","4,023.5","3,822.3","4,157.6","3,822.3","3.19M","0.00%"
"11/20/2008","4,023.5","4,036.9","4,130.8","4,023.5","3.11M","-4.76%"
"11/19/2008","4,224.6","4,291.7","4,358.7","4,157.6","1.81M","-1.56%"
"11/18/2008","4,291.7","4,264.9","4,358.7","4,264.9","4.13M","-4.19%"
"11/17/2008","4,479.5","4,519.7","4,694.0","4,479.5","3.72M","-4.84%"
"11/14/2008","4,707.4","4,855.0","4,855.0","4,667.2","6.31M","0.86%"
"11/13/2008","4,667.2","4,506.3","4,734.3","4,506.3","5.41M","-1.42%"
"11/12/2008","4,734.3","4,734.3","4,734.3","4,734.3","355.92K","-4.85%"
"11/11/2008","4,975.7","4,975.7","5,029.3","4,975.7","1.40M","-4.87%"
"11/10/2008","5,230.5","5,351.2","5,351.2","5,109.8","4.74M","2.63%"
"11/07/2008","5,096.4","5,163.4","5,364.6","4,962.3","8.50M","-1.04%"
"11/06/2008","5,150.0","5,150.0","5,150.0","5,042.7","5.02M","4.92%"
"11/05/2008","4,908.6","4,908.6","4,908.6","4,908.6","56.50K","4.87%"
"11/04/2008","4,680.6","4,680.6","4,680.6","4,680.6","466.92K","4.81%"
"11/03/2008","4,466.0","4,466.0","4,466.0","4,399.0","4.95M","4.72%"
"10/31/2008","4,264.9","4,264.9","4,264.9","4,238.0","2.51M","4.95%"
"10/30/2008","4,063.7","3,822.3","4,063.7","3,701.6","4.84M","4.85%"
"10/29/2008","3,875.9","3,875.9","3,875.9","3,701.6","5.57M","4.71%"
"10/28/2008","3,701.6","3,701.6","3,701.6","3,701.6","2.29M","-4.83%"
"10/27/2008","3,889.3","3,889.3","3,889.3","3,889.3","1.23M","-4.92%"
"10/24/2008","4,090.5","4,090.5","4,090.5","4,090.5","1.39M","-4.98%"
"10/23/2008","4,305.1","4,305.1","4,318.5","4,305.1","1.83M","-4.75%"
"10/22/2008","4,519.7","4,466.0","4,667.2","4,466.0","4.06M","-3.71%"
"10/21/2008","4,694.0","4,667.2","4,694.0","4,439.2","5.33M","0.57%"
"10/20/2008","4,667.2","4,908.6","4,908.6","4,667.2","1.73M","-4.92%"
"10/17/2008","4,908.6","5,163.4","5,163.4","4,908.6","3.67M","-4.93%"
"10/16/2008","5,163.4","5,163.4","5,163.4","5,163.4","1.31M","-4.94%"
"10/15/2008","5,431.7","5,203.7","5,498.7","5,203.7","7.44M","-0.73%"
"10/14/2008","5,471.9","5,471.9","5,471.9","5,471.9","727.31K","4.88%"
"10/13/2008","5,217.1","5,217.1","5,217.1","5,217.1","1.98M","-4.89%"
"10/10/2008","5,485.3","5,485.3","5,485.3","5,485.3","297.67K","-4.88%"
"10/09/2008","5,767.0","5,767.0","6,035.2","5,767.0","6.34M","-4.87%"
"10/08/2008","6,062.0","6,062.0","6,062.0","6,062.0","381.45K","-4.84%"
"10/07/2008","6,370.5","6,370.5","6,370.5","6,370.5","272.82K","-4.81%"
"10/06/2008","6,692.4","6,692.4","6,705.8","6,692.4","2.70M","-4.95%"
"10/03/2008","7,041.1","6,974.0","7,175.2","6,974.0","1.98M","-1.87%"
"10/02/2008","7,175.2","7,242.2","7,376.3","7,041.1","3.47M","1.90%"
"10/01/2008","7,041.1","7,242.2","7,309.3","6,906.9","4.91M","-2.78%"
"09/30/2008","7,242.2","7,242.2","7,242.2","7,242.2","95.40K","-4.42%"
"09/29/2008","7,577.5","7,443.4","7,778.7","7,309.3","5.01M","-0.88%"
"09/26/2008","7,644.6","7,644.6","7,644.6","7,309.3","4.95M","4.59%"
"09/25/2008","7,309.3","6,974.0","7,309.3","6,974.0","2.85M","4.81%"
"09/24/2008","6,974.0","7,108.1","7,376.3","6,906.9","3.40M","-3.70%"
"09/23/2008","7,242.2","7,242.2","7,778.7","7,242.2","8.15M","-4.42%"
"09/22/2008","7,577.5","7,577.5","7,577.5","7,577.5","844.83K","4.63%"
"09/19/2008","7,242.2","7,242.2","7,242.2","7,041.1","7.49M","4.85%"
"09/18/2008","6,906.9","6,906.9","6,906.9","6,906.9","256.55K","-4.63%"
"09/17/2008","7,242.2","7,242.2","7,242.2","7,242.2","514.57K","-4.42%"
"09/16/2008","7,577.5","7,577.5","7,577.5","7,577.5","1.00M","-4.24%"
"09/15/2008","7,912.8","7,711.6","8,516.3","7,711.6","10.53M","-2.48%"
"09/12/2008","8,114.0","8,114.0","8,114.0","8,114.0","555.83K","-4.72%"
"09/11/2008","8,516.3","8,516.3","8,516.3","8,516.3","1.67M","-4.51%"
"09/10/2008","8,918.7","9,522.2","9,522.2","8,918.7","6.63M","-5.00%"
"09/09/2008","9,388.1","9,656.3","10,058.6","9,388.1","8.26M","-4.76%"
"09/08/2008","9,857.5","9,857.5","10,595.1","9,857.5","11.19M","-4.55%"
"09/05/2008","10,326.9","10,326.9","10,326.9","10,326.9","1.34M","4.76%"
"09/04/2008","9,857.5","9,857.5","9,857.5","9,857.5","381.18K","5.00%"
"09/03/2008","9,388.1","9,388.1","9,388.1","9,388.1","531.83K","4.48%"
"08/29/2008","8,985.7","8,985.7","8,985.7","8,650.4","13.82M","4.69%"
"08/28/2008","8,583.4","8,583.4","8,583.4","8,181.0","9.80M","4.92%"
"08/27/2008","8,181.0","8,181.0","8,181.0","8,181.0","173.45K","4.27%"
"08/26/2008","7,845.7","7,845.7","7,845.7","7,845.7","215.60K","4.46%"
"08/25/2008","7,510.5","7,510.5","7,510.5","7,510.5","133.79K","4.67%"
"08/22/2008","7,175.2","7,175.2","7,175.2","7,175.2","932.09K","4.90%"
"08/21/2008","6,839.9","6,839.9","6,839.9","6,839.9","1.57M","4.72%"
"08/20/2008","6,531.4","6,222.9","6,531.4","6,196.1","9.65M","4.96%"
"08/19/2008","6,222.9","6,222.9","6,222.9","5,927.9","8.17M","4.98%"
"08/18/2008","5,927.9","5,927.9","5,927.9","5,927.9","360.53K","4.99%"
"08/15/2008","5,646.3","5,646.3","5,646.3","5,646.3","157.98K","2.94%"
"08/14/2008","5,485.3","5,485.3","5,485.3","5,485.3","3.81M","2.76%"
"08/13/2008","5,337.8","5,337.8","5,337.8","5,337.8","584.40K","2.84%"
"08/12/2008","5,190.3","5,190.3","5,190.3","5,190.3","271.70K","2.93%"
"08/11/2008","5,042.7","5,042.7","5,042.7","5,042.7","69.91K","2.73%"
"08/08/2008","4,908.6","4,828.2","4,908.6","4,774.5","2.69M","2.81%"
"08/07/2008","4,774.5","4,774.5","5,029.3","4,774.5","6.19M","-2.47%"
"08/06/2008","4,895.2","4,895.2","4,895.2","4,895.2","274.43K","-2.93%"
"08/05/2008","5,042.7","5,042.7","5,042.7","5,042.7","357.17K","-2.84%"
"08/04/2008","5,190.3","5,190.3","5,190.3","5,190.3","301.74K","-2.76%"
"08/01/2008","5,337.8","5,337.8","5,337.8","5,337.8","56.28K","-2.93%"
"07/31/2008","5,498.7","5,498.7","5,498.7","5,498.7","398.39K","-2.84%"
"07/30/2008","5,659.7","5,673.1","5,767.0","5,659.7","2.73M","-2.99%"
"07/29/2008","5,834.0","5,834.0","5,834.0","5,673.1","8.85M","2.84%"
"07/28/2008","5,673.1","5,673.1","5,673.1","5,673.1","1.25M","-2.98%"
"07/25/2008","5,847.4","5,847.4","5,847.4","5,847.4","5.45M","-2.90%"
"07/24/2008","6,021.8","6,021.8","6,021.8","6,021.8","2.63M","-2.81%"
"07/23/2008","6,196.1","6,196.1","6,196.1","6,196.1","39.87K","-2.94%"
"07/22/2008","6,383.9","6,383.9","6,383.9","6,383.9","135.18K","-2.86%"
"07/21/2008","6,571.6","6,571.6","6,571.6","6,196.1","31.30M","2.94%"
"07/18/2008","6,383.9","6,383.9","6,383.9","6,383.9","588.91K","2.81%"
"07/17/2008","6,209.5","6,209.5","6,209.5","6,209.5","70.45K","2.89%"
"07/16/2008","6,035.2","6,035.2","6,035.2","6,035.2","366.07K","2.98%"
"07/15/2008","5,860.8","5,860.8","5,860.8","5,860.8","43.41K","2.82%"
"07/14/2008","5,699.9","5,699.9","5,699.9","5,699.9","45.19K","2.90%"
"07/11/2008","5,539.0","5,539.0","5,539.0","5,539.0","27.54K","2.99%"
"07/10/2008","5,378.0","5,378.0","5,378.0","5,378.0","19.27K","2.82%"
"07/09/2008","5,230.5","5,230.5","5,230.5","5,230.5","66.16K","2.90%"
"07/08/2008","5,083.0","5,083.0","5,083.0","5,083.0","943.00K","2.99%"
"07/07/2008","4,935.4","4,935.4","4,935.4","4,935.4","9.23M","2.79%"
"07/04/2008","4,801.3","4,801.3","4,801.3","4,801.3","98.43K","2.87%"
"07/03/2008","4,667.2","4,667.2","4,667.2","4,667.2","29.77K","2.96%"
"07/02/2008","4,533.1","4,533.1","4,533.1","4,533.1","164.59K","2.74%"
"07/01/2008","4,412.4","4,412.4","4,412.4","4,412.4","167.28K","2.81%"
"06/30/2008","4,291.7","4,291.7","4,291.7","4,291.7","108.36K","2.89%"
"06/27/2008","4,171.0","4,171.0","4,171.0","4,171.0","171.48K","2.98%"
"06/26/2008","4,050.3","4,050.3","4,050.3","4,050.3","882.96K","2.72%"
"06/25/2008","3,943.0","3,943.0","3,943.0","3,943.0","169.87K","2.80%"
"06/24/2008","3,835.7","3,835.7","3,835.7","3,835.7","1.08M","2.88%"
"06/23/2008","3,728.4","3,728.4","3,728.4","3,674.8","3.44M","2.96%"
"06/20/2008","3,621.1","3,621.1","3,688.2","3,621.1","13.10M","-2.88%"
"06/19/2008","3,728.4","3,728.4","3,728.4","3,728.4","3.07M","-2.80%"
"06/18/2008","3,835.7","3,835.7","3,835.7","3,835.7","9.09M","-1.72%"
"06/17/2008","3,902.8","3,902.8","3,902.8","3,902.8","2.93M","1.75%"
"06/16/2008","3,835.7","3,701.6","3,835.7","3,701.6","9.50M","1.78%"
"06/13/2008","3,768.6","3,768.6","3,768.6","3,768.6","2.72M","-1.75%"
"06/12/2008","3,835.7","3,835.7","3,835.7","3,835.7","899.77K","-1.72%"
"06/11/2008","3,902.8","3,902.8","3,902.8","3,902.8","1.23M","-1.69%"
"06/10/2008","3,969.8","3,969.8","3,969.8","3,969.8","19.36K","-1.99%"
"06/09/2008","4,050.3","4,050.3","4,050.3","4,050.3","27.09K","-1.95%"
"06/06/2008","4,130.8","4,130.8","4,130.8","4,130.8","110.24K","-1.91%"
"06/05/2008","4,211.2","4,211.2","4,211.2","4,211.2","10.51K","-1.88%"
"06/04/2008","4,291.7","4,291.7","4,291.7","4,291.7","44.88K","-1.84%"
"06/03/2008","4,372.2","4,372.2","4,372.2","4,372.2","50.78K","-1.81%"
"06/02/2008","4,452.6","4,452.6","4,452.6","4,452.6","69.65K","-1.78%"
"05/30/2008","4,533.1","4,533.1","4,533.1","4,533.1","151.27K","-1.74%"
"05/26/2008","4,613.6","4,613.6","4,613.6","4,613.6","59.23K","-1.99%"
"05/23/2008","4,707.4","4,707.4","4,707.4","4,707.4","1.17M","-1.96%"
"05/22/2008","4,801.3","4,801.3","4,801.3","4,801.3","524.49K","-1.92%"
"05/21/2008","4,895.2","4,895.2","4,895.2","4,895.2","994.18K","-1.88%"
"05/20/2008","4,989.1","4,989.1","4,989.1","4,989.1","962.13K","-1.85%"
"05/19/2008","5,083.0","5,083.0","5,083.0","5,083.0","59.10K","-1.81%"
"05/16/2008","5,176.8","5,176.8","5,176.8","5,176.8","177.47K","-1.78%"
"05/15/2008","5,270.7","5,270.7","5,270.7","5,270.7","29.64K","-2.00%"
"05/14/2008","5,378.0","5,378.0","5,378.0","5,378.0","456.28K","-1.86%"
"05/13/2008","5,480.2","5,480.2","5,480.2","5,480.2","436.30K","-1.83%"
"05/12/2008","5,582.4","5,582.4","5,582.4","5,582.4","443.63K","-1.80%"
"05/09/2008","5,684.6","5,684.6","5,684.6","5,684.6","513.54K","-1.98%"
"05/08/2008","5,799.6","5,799.6","5,799.6","5,799.6","475.63K","-1.94%"
"05/07/2008","5,914.5","5,914.5","5,914.5","5,914.5","777.11K","-1.91%"
"05/06/2008","6,029.5","6,029.5","6,029.5","6,029.5","944.03K","-1.87%"
"05/05/2008","6,144.5","6,144.5","6,144.5","6,144.5","549.48K","-1.84%"
"04/29/2008","6,259.5","6,259.5","6,259.5","6,259.5","1.35M","-2.00%"
"04/28/2008","6,387.2","6,387.2","6,387.2","6,387.2","2.64M","-1.96%"
"04/25/2008","6,514.9","6,514.9","6,514.9","6,514.9","1.57M","-1.92%"
"04/24/2008","6,642.7","6,642.7","6,642.7","6,642.7","888.69K","-1.89%"
"04/23/2008","6,770.4","6,770.4","6,770.4","6,770.4","536.21K","-1.85%"
"04/22/2008","6,898.2","6,898.2","6,898.2","6,898.2","571.79K","-1.82%"
"04/21/2008","7,025.9","7,025.9","7,025.9","7,025.9","2.40M","-1.79%"
"04/18/2008","7,153.7","7,089.8","7,153.7","7,025.9","5.82M","0.00%"
"04/17/2008","7,153.7","6,898.2","7,153.7","6,898.2","7.11M","1.82%"
"04/16/2008","7,025.9","7,025.9","7,025.9","7,025.9","9.17M","-1.79%"
"04/11/2008","7,153.7","7,153.7","7,217.5","7,153.7","11.93M","-1.75%"
"04/10/2008","7,281.4","7,281.4","7,281.4","7,281.4","663.12K","-1.72%"
"04/09/2008","7,409.2","7,409.2","7,473.0","7,409.2","3.84M","-1.69%"
"04/08/2008","7,536.9","7,728.5","7,728.5","7,473.0","16.71M","-0.84%"
"04/07/2008","7,600.8","7,600.8","7,600.8","7,600.8","1.03M","1.71%"
"04/04/2008","7,473.0","7,473.0","7,473.0","7,473.0","114.97K","0.86%"
"04/03/2008","7,409.2","7,409.2","7,409.2","7,409.2","21.95K","0.87%"
"04/02/2008","7,345.3","7,345.3","7,345.3","7,345.3","68.26K","0.88%"
"04/01/2008","7,281.4","7,281.4","7,281.4","7,281.4","220.29K","0.89%"
"03/31/2008","7,217.5","7,217.5","7,217.5","7,217.5","1.13M","0.89%"
"03/28/2008","7,153.7","7,153.7","7,153.7","7,153.7","661.37K","0.90%"
"03/27/2008","7,089.8","7,089.8","7,089.8","7,089.8","4.56M","0.91%"
"03/26/2008","7,025.9","7,025.9","7,281.4","7,025.9","14.84M","-4.35%"
"03/25/2008","7,345.3","7,345.3","7,345.3","7,345.3","292.85K","-4.96%"
"03/24/2008","7,728.5","7,728.5","7,728.5","7,728.5","497.00K","-4.72%"
"03/21/2008","8,111.7","8,111.7","8,111.7","8,111.7","708.45K","-4.51%"
"03/20/2008","8,495.0","8,495.0","8,495.0","8,495.0","1.48M","-5.00%"
"03/19/2008","8,942.1","8,942.1","9,325.3","8,942.1","8.24M","-4.76%"
"03/18/2008","9,389.2","9,389.2","9,389.2","9,389.2","667.23K","-4.55%"
"03/17/2008","9,836.3","9,836.3","9,836.3","9,836.3","2.46M","-4.94%"
"03/14/2008","10,347.3","10,347.3","10,538.9","10,283.4","3.55M","-2.41%"
"03/13/2008","10,602.8","10,602.8","10,602.8","10,219.5","7.38M","4.40%"
"03/12/2008","10,155.6","9,708.5","10,283.4","9,708.5","7.76M","0.63%"
"03/11/2008","10,091.8","10,091.8","10,283.4","10,091.8","6.40M","-4.82%"
"03/10/2008","10,602.8","11,241.5","11,241.5","10,475.0","9.20M","-1.19%"
"03/07/2008","10,730.5","10,730.5","10,730.5","10,730.5","2.60M","5.00%"
"03/06/2008","10,219.5","10,219.5","10,219.5","10,219.5","7.41M","4.58%"
"03/05/2008","9,772.4","9,772.4","9,772.4","9,772.4","1.03M","-4.97%"
"03/04/2008","10,283.4","10,283.4","10,283.4","10,283.4","404.02K","-4.73%"
"03/03/2008","10,794.4","10,794.4","10,794.4","10,794.4","2.29M","-4.52%"
"02/29/2008","11,305.3","11,369.2","12,199.6","11,305.3","6.71M","-4.84%"
"02/28/2008","11,880.2","12,518.9","12,518.9","11,880.2","2.90M","-4.12%"
"02/27/2008","12,391.2","12,391.2","13,157.6","12,391.2","4.66M","-4.90%"
"02/26/2008","13,029.9","13,157.6","13,157.6","13,029.9","2.65M","-4.67%"
"02/25/2008","13,668.6","13,413.1","13,796.4","13,285.4","7.12M","3.88%"
"02/22/2008","13,157.6","13,157.6","13,157.6","13,157.6","1.57M","-4.63%"
"02/21/2008","13,796.4","13,796.4","13,796.4","13,796.4","657.17K","-4.42%"
"02/20/2008","14,435.1","15,073.8","15,201.5","14,435.1","3.52M","-4.24%"
"02/19/2008","15,073.8","15,073.8","15,840.3","15,073.8","5.46M","-4.84%"
